,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
1946,30948,31639,Q1320362,Vitaly Mutko,Q4406409,Samara State University,Russia,0,Did Vitaly Mutko attend Samara State University?,Vitaly Mutko attended Samara State University.,801
1947,30944,31635,Q1320362,Vitaly Mutko,Q1628775,Saint Petersburg State University of Water Communications,Russia,1,Did Vitaly Mutko attend Saint Petersburg State University of Water Communications?,Vitaly Mutko attended Saint Petersburg State University of Water Communications.,801
1948,30954,31645,Q1320379,Alexander Vladimirovich Konovalov,Q24932362,Krasnodar Higher Military School named after General of the Army S. Shtemenko,Russia,0,Did Alexander Vladimirovich Konovalov attend Krasnodar Higher Military School named after General of the Army S. Shtemenko?,Alexander Vladimirovich Konovalov attended Krasnodar Higher Military School named after General of the Army S. Shtemenko.,802
1949,30950,31641,Q1320379,Alexander Vladimirovich Konovalov,Q27621,Saint Petersburg State University,Russia,1,Did Alexander Vladimirovich Konovalov attend Saint Petersburg State University?,Alexander Vladimirovich Konovalov attended Saint Petersburg State University.,802
1950,7113,7333,Q132040,Jack McConnell,Q7988660,Westfield College,United Kingdom,0,Did Jack McConnell attend Westfield College?,Jack McConnell attended Westfield College.,803
1951,7112,7332,Q132040,Jack McConnell,Q963530,University of Stirling,United Kingdom,1,Did Jack McConnell attend University of Stirling?,Jack McConnell attended University of Stirling.,803
1952,7119,7339,Q132095,Alexander Lubotzky,Q333705,Technion – Israel Institute of Technology,Israel,0,Did Alexander Lubotzky attend Technion – Israel Institute of Technology?,Alexander Lubotzky attended Technion – Israel Institute of Technology.,804
1953,7118,7338,Q132095,Alexander Lubotzky,Q1124657,Bar-Ilan University,Israel,1,Did Alexander Lubotzky attend Bar-Ilan University?,Alexander Lubotzky attended Bar-Ilan University.,804
1954,30958,31649,Q1321047,Attila Tilki,Q836467,University of Kaposvár,Hungary,0,Did Attila Tilki attend University of Kaposvár?,Attila Tilki attended University of Kaposvár.,805
1955,30956,31647,Q1321047,Attila Tilki,Q903092,University of Debrecen,Hungary,1,Did Attila Tilki attend University of Debrecen?,Attila Tilki attended University of Debrecen.,805
1956,30963,31655,Q1321516,Eivind Reiten,Q5062658,Centre of Marine Resource Management,Norway,0,Did Eivind Reiten attend Centre of Marine Resource Management?,Eivind Reiten attended Centre of Marine Resource Management.,806
1957,30962,31653,Q1321516,Eivind Reiten,Q486156,University of Oslo,Norway,1,Did Eivind Reiten attend University of Oslo?,Eivind Reiten attended University of Oslo.,806
1958,30969,31662,Q1321683,"Kishwer Falkner, Baroness Falkner of Margravine",Q2744209,University of Portsmouth,United Kingdom,0,"Did Kishwer Falkner, Baroness Falkner of Margravine attend University of Portsmouth?","Kishwer Falkner, Baroness Falkner of Margravine attended University of Portsmouth.",807
1959,30970,31663,Q1321683,"Kishwer Falkner, Baroness Falkner of Margravine",Q7330738,"Richmond, The American International University in London",United Kingdom,0,"Did Kishwer Falkner, Baroness Falkner of Margravine attend Richmond, The American International University in London?","Kishwer Falkner, Baroness Falkner of Margravine attended Richmond, The American International University in London.",807
1960,30966,31659,Q1321683,"Kishwer Falkner, Baroness Falkner of Margravine",Q1516684,University of Kent,United Kingdom,1,"Did Kishwer Falkner, Baroness Falkner of Margravine attend University of Kent?","Kishwer Falkner, Baroness Falkner of Margravine attended University of Kent.",807
1961,30967,31660,Q1321683,"Kishwer Falkner, Baroness Falkner of Margravine",Q174570,London School of Economics and Political Science,United Kingdom,1,"Did Kishwer Falkner, Baroness Falkner of Margravine attend London School of Economics and Political Science?","Kishwer Falkner, Baroness Falkner of Margravine attended London School of Economics and Political Science.",807
1962,30977,31670,Q1321955,Sergey Katanandov,Q4408456,Saratov State Agrarian University,Russia,0,Did Sergey Katanandov attend Saratov State Agrarian University?,Sergey Katanandov attended Saratov State Agrarian University.,808
1963,30973,31666,Q1321955,Sergey Katanandov,Q4361461,Petrozavodsk State University,Russia,1,Did Sergey Katanandov attend Petrozavodsk State University?,Sergey Katanandov attended Petrozavodsk State University.,808
1964,30983,31676,Q1322173,Eka von Kalben,Q54096,University of Cologne,Germany,0,Did Eka von Kalben attend University of Cologne?,Eka von Kalben attended University of Cologne.,809
1965,30979,31672,Q1322173,Eka von Kalben,Q687017,FernUniversität in Hagen,Germany,1,Did Eka von Kalben attend FernUniversität in Hagen?,Eka von Kalben attended FernUniversität in Hagen.,809
1966,30985,31679,Q1322217,László Toller,Q573061,Budapest Business University,Hungary,0,Did László Toller attend Budapest Business University?,László Toller attended Budapest Business University.,810
1967,30984,31678,Q1322217,László Toller,Q1187444,University of Pécs,Hungary,1,Did László Toller attend University of Pécs?,László Toller attended University of Pécs.,810
1968,7125,7345,Q132280,Seiji Maehara,Q6424308,Kobe Gakuin University,Japan,0,Did Seiji Maehara attend Kobe Gakuin University?,Seiji Maehara attended Kobe Gakuin University.,811
1969,7124,7344,Q132280,Seiji Maehara,Q336264,Kyoto University,Japan,1,Did Seiji Maehara attend Kyoto University?,Seiji Maehara attended Kyoto University.,811
1970,7135,7355,Q132283,Vidmantas Urbonas,Q1479914,Vytautas Magnus University Agriculture Academy,Lithuania,0,Did Vidmantas Urbonas attend Vytautas Magnus University Agriculture Academy?,Vidmantas Urbonas attended Vytautas Magnus University Agriculture Academy.,812
1971,7130,7350,Q132283,Vidmantas Urbonas,Q1756541,Vytautas Magnus University,Lithuania,1,Did Vidmantas Urbonas attend Vytautas Magnus University?,Vidmantas Urbonas attended Vytautas Magnus University.,812
1972,30936,31627,Q1323196,Mike Thompson,Q666128,Indiana State University,United States of America,0,Did Mike Thompson attend Indiana State University?,Mike Thompson attended Indiana State University.,813
1973,30932,31623,Q1323196,Mike Thompson,Q1026912,"California State University, Chico",United States of America,1,"Did Mike Thompson attend California State University, Chico?","Mike Thompson attended California State University, Chico.",813
1974,7138,7358,Q132345,Shinzō Abe,Q968559,University of North Dakota,United States of America,0,Did Shinzō Abe attend University of North Dakota?,Shinzō Abe attended University of North Dakota.,814
1975,7139,7359,Q132345,Shinzō Abe,Q5170030,Cordoba University,United States of America,0,Did Shinzō Abe attend Cordoba University?,Shinzō Abe attended Cordoba University.,814
1976,7136,7356,Q132345,Shinzō Abe,Q16981173,USC Sol Price School of Public Policy,United States of America,1,Did Shinzō Abe attend USC Sol Price School of Public Policy?,Shinzō Abe attended USC Sol Price School of Public Policy.,814
1977,7137,7357,Q132345,Shinzō Abe,Q369333,Seikei University,Japan,1,Did Shinzō Abe attend Seikei University?,Shinzō Abe attended Seikei University.,814
1978,7148,7368,Q132462,David Martin,Q1144673,Royal Academy of Music,United Kingdom,0,Did David Martin attend Royal Academy of Music?,David Martin attended Royal Academy of Music.,815
1979,7143,7363,Q132462,David Martin,Q1610024,Heriot-Watt University,United Kingdom,1,Did David Martin attend Heriot-Watt University?,David Martin attended Heriot-Watt University.,815
1980,30361,31030,Q1324719,Martina Michels,Q1622222,University of Applied Sciences Dresden,Germany,0,Did Martina Michels attend University of Applied Sciences Dresden?,Martina Michels attended University of Applied Sciences Dresden.,816
1981,30358,31027,Q1324719,Martina Michels,Q152087,Humboldt University of Berlin,Germany,1,Did Martina Michels attend Humboldt University of Berlin?,Martina Michels attended Humboldt University of Berlin.,816
1982,30368,31037,Q1324826,Elaine Murray,Q4917580,Bishop Grosseteste University,United Kingdom,0,Did Elaine Murray attend Bishop Grosseteste University?,Elaine Murray attended Bishop Grosseteste University.,817
1983,30364,31033,Q1324826,Elaine Murray,Q160302,University of Edinburgh,United Kingdom,1,Did Elaine Murray attend University of Edinburgh?,Elaine Murray attended University of Edinburgh.,817
1984,30375,31044,Q1325734,Nikolay Merkushkin,Q4086363,Library named after A. S. Griboyedov,Russia,0,Did Nikolay Merkushkin attend Library named after A. S. Griboyedov?,Nikolay Merkushkin attended Library named after A. S. Griboyedov.,818
1985,30370,31039,Q1325734,Nikolay Merkushkin,Q4302550,Mordovia State University,Russia,1,Did Nikolay Merkushkin attend Mordovia State University?,Nikolay Merkushkin attended Mordovia State University.,818
1986,30377,31046,Q1326926,Frank Keppeler,Q1622159,College of Economics for Management,Germany,0,Did Frank Keppeler attend College of Economics for Management?,Frank Keppeler attended College of Economics for Management.,819
1987,30376,31045,Q1326926,Frank Keppeler,Q54096,University of Cologne,Germany,1,Did Frank Keppeler attend University of Cologne?,Frank Keppeler attended University of Cologne.,819
1988,30386,31056,Q1326985,Hirai Shinji,Q4845464,Fukui Prefectural University,Japan,0,Did Hirai Shinji attend Fukui Prefectural University?,Hirai Shinji attended Fukui Prefectural University.,820
1989,30381,31051,Q1326985,Hirai Shinji,Q7842,University of Tokyo,Japan,1,Did Hirai Shinji attend University of Tokyo?,Hirai Shinji attended University of Tokyo.,820
1990,30489,31161,Q1327642,Alfonsas Pulokas,Q1626754,ISM University of Management and Economics,Lithuania,0,Did Alfonsas Pulokas attend ISM University of Management and Economics?,Alfonsas Pulokas attended ISM University of Management and Economics.,821
1991,30487,31158,Q1327642,Alfonsas Pulokas,Q1479914,Vytautas Magnus University Agriculture Academy,Lithuania,1,Did Alfonsas Pulokas attend Vytautas Magnus University Agriculture Academy?,Alfonsas Pulokas attended Vytautas Magnus University Agriculture Academy.,821
1992,30496,31168,Q1328425,Michael Schneider,Q678982,Leibniz University Hannover,Germany,0,Did Michael Schneider attend Leibniz University Hannover?,Michael Schneider attended Leibniz University Hannover.,822
1993,30492,31164,Q1328425,Michael Schneider,Q152171,University of Bonn,Germany,1,Did Michael Schneider attend University of Bonn?,Michael Schneider attended University of Bonn.,822
1994,30676,31355,Q1329538,Muna Duzdar,Q682739,Johannes Kepler University Linz,Austria,0,Did Muna Duzdar attend Johannes Kepler University Linz?,Muna Duzdar attended Johannes Kepler University Linz.,823
1995,30675,31354,Q1329538,Muna Duzdar,Q165980,University of Vienna,Austria,1,Did Muna Duzdar attend University of Vienna?,Muna Duzdar attended University of Vienna.,823
1996,30684,31363,Q1329571,Hanspeter Munter,Q686153,Collegium Canisianum,Austria,0,Did Hanspeter Munter attend Collegium Canisianum?,Hanspeter Munter attended Collegium Canisianum.,824
1997,30681,31360,Q1329571,Hanspeter Munter,Q875788,University of Innsbruck,Austria,1,Did Hanspeter Munter attend University of Innsbruck?,Hanspeter Munter attended University of Innsbruck.,824
1998,30688,31368,Q1329788,Elisabeth Blanik,Q757391,Central European University,Austria,0,Did Elisabeth Blanik attend Central European University?,Elisabeth Blanik attended Central European University.,825
1999,30687,31366,Q1329788,Elisabeth Blanik,Q689400,TU Wien,Austria,1,Did Elisabeth Blanik attend TU Wien?,Elisabeth Blanik attended TU Wien.,825
2000,30691,31373,Q1329994,Elisabeth Hlavac,Q2240079,"Arenberg Castle, Salzburg",Austria,0,"Did Elisabeth Hlavac attend Arenberg Castle, Salzburg?","Elisabeth Hlavac attended Arenberg Castle, Salzburg.",826
2001,30690,31372,Q1329994,Elisabeth Hlavac,Q165980,University of Vienna,Austria,1,Did Elisabeth Hlavac attend University of Vienna?,Elisabeth Hlavac attended University of Vienna.,826
2002,30701,31383,Q1330039,Radosław Witkowski,Q2364321,University of Life Sciences in Poznań,Poland,0,Did Radosław Witkowski attend University of Life Sciences in Poznań?,Radosław Witkowski attended University of Life Sciences in Poznań.,827
2003,30696,31378,Q1330039,Radosław Witkowski,Q189441,Jagiellonian University,Poland,1,Did Radosław Witkowski attend Jagiellonian University?,Radosław Witkowski attended Jagiellonian University.,827
2004,30703,31385,Q1330339,Elisabeth Vitouch,Q2109607,Priesterseminar Leopoldinum,Austria,0,Did Elisabeth Vitouch attend Priesterseminar Leopoldinum?,Elisabeth Vitouch attended Priesterseminar Leopoldinum.,828
2005,30702,31384,Q1330339,Elisabeth Vitouch,Q165980,University of Vienna,Austria,1,Did Elisabeth Vitouch attend University of Vienna?,Elisabeth Vitouch attended University of Vienna.,828
2006,30712,31394,Q1330386,Elisabeth Zanon,Q2111097,UMIT Tirol - Private University for Health Sciences and Health Technology,Austria,0,Did Elisabeth Zanon attend UMIT Tirol - Private University for Health Sciences and Health Technology?,Elisabeth Zanon attended UMIT Tirol - Private University for Health Sciences and Health Technology.,829
2007,30708,31390,Q1330386,Elisabeth Zanon,Q875788,University of Innsbruck,Austria,1,Did Elisabeth Zanon attend University of Innsbruck?,Elisabeth Zanon attended University of Innsbruck.,829
2008,30715,31397,Q1330449,Martin Dulig,Q2586224,Allensbach Hochschule,Germany,0,Did Martin Dulig attend Allensbach Hochschule?,Martin Dulig attended Allensbach Hochschule.,830
2009,30714,31396,Q1330449,Martin Dulig,Q158158,TU Dresden,Germany,1,Did Martin Dulig attend TU Dresden?,Martin Dulig attended TU Dresden.,830
2010,30724,31406,Q1330998,Wykeham McNeill,Q5191942,Cuba Adventist Seminary,Cuba,0,Did Wykeham McNeill attend Cuba Adventist Seminary?,Wykeham McNeill attended Cuba Adventist Seminary.,831
2011,30720,31402,Q1330998,Wykeham McNeill,Q837320,University of Havana,Cuba,1,Did Wykeham McNeill attend University of Havana?,Wykeham McNeill attended University of Havana.,831
2012,30731,31413,Q1331153,"Elizabeth Barker, Baroness Barker",Q22088945,"University of Science, Arts and Technology",United Kingdom,0,"Did Elizabeth Barker, Baroness Barker attend University of Science, Arts and Technology?","Elizabeth Barker, Baroness Barker attended University of Science, Arts and Technology.",832
2013,30726,31408,Q1331153,"Elizabeth Barker, Baroness Barker",Q76473,University of Southampton,United Kingdom,1,"Did Elizabeth Barker, Baroness Barker attend University of Southampton?","Elizabeth Barker, Baroness Barker attended University of Southampton.",832
2014,30737,31419,Q1331445,Elke Achleitner,Q1516259,University of Art and Design Linz,Austria,0,Did Elke Achleitner attend University of Art and Design Linz?,Elke Achleitner attended University of Art and Design Linz.,833
