,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
2091,4818,4979,Q106465,John Grisham,Q22080849,Human Resources University,United States of America,0,Did John Grisham attend Human Resources University?,John Grisham attended Human Resources University.,792
2092,4819,4980,Q106465,John Grisham,Q7906666,VCU School of Business,United States of America,0,Did John Grisham attend VCU School of Business?,John Grisham attended VCU School of Business.,792
2093,4814,4975,Q106465,John Grisham,Q3887993,Delta State University,United States of America,1,Did John Grisham attend Delta State University?,John Grisham attended Delta State University.,792
2094,4815,4976,Q106465,John Grisham,Q1138384,University of Mississippi,United States of America,1,Did John Grisham attend University of Mississippi?,John Grisham attended University of Mississippi.,792
2095,4816,4977,Q106465,John Grisham,Q1939211,Mississippi State University,United States of America,1,Did John Grisham attend Mississippi State University?,John Grisham attended Mississippi State University.,792
2096,4823,4984,Q106747,Burkhard Jung,Q2496408,Universitätsmedizin Göttingen,Germany,0,Did Burkhard Jung attend Universitätsmedizin Göttingen?,Burkhard Jung attended Universitätsmedizin Göttingen.,793
2097,4822,4983,Q106747,Burkhard Jung,Q168426,University of Münster,Germany,1,Did Burkhard Jung attend University of Münster?,Burkhard Jung attended University of Münster.,793
2098,4829,4990,Q107018,Christian Schmidt,Q1622185,"Hochschule für Gesundheit & Sport, Technik & Kunst",Germany,0,"Did Christian Schmidt attend Hochschule für Gesundheit & Sport, Technik & Kunst?","Christian Schmidt attended Hochschule für Gesundheit & Sport, Technik & Kunst.",794
2099,4828,4989,Q107018,Christian Schmidt,Q40025,University of Erlangen–Nuremberg,Germany,1,Did Christian Schmidt attend University of Erlangen–Nuremberg?,Christian Schmidt attended University of Erlangen–Nuremberg.,794
2100,4836,4997,Q107021,Marco Wanderwitz,Q702482,University of Bayreuth,Germany,0,Did Marco Wanderwitz attend University of Bayreuth?,Marco Wanderwitz attended University of Bayreuth.,795
2101,4837,4998,Q107021,Marco Wanderwitz,Q1233544,Stuttgart Media University,Germany,0,Did Marco Wanderwitz attend Stuttgart Media University?,Marco Wanderwitz attended Stuttgart Media University.,795
2102,4834,4995,Q107021,Marco Wanderwitz,Q153012,University of Potsdam,Germany,1,Did Marco Wanderwitz attend University of Potsdam?,Marco Wanderwitz attended University of Potsdam.,795
2103,4835,4996,Q107021,Marco Wanderwitz,Q158158,TU Dresden,Germany,1,Did Marco Wanderwitz attend TU Dresden?,Marco Wanderwitz attended TU Dresden.,795
2104,4842,5003,Q107037,Leymah Gbowee,Q103812474,UCLA Center for Neighborhood Knowledge,United States of America,0,Did Leymah Gbowee attend UCLA Center for Neighborhood Knowledge?,Leymah Gbowee attended UCLA Center for Neighborhood Knowledge.,796
2105,4841,5002,Q107037,Leymah Gbowee,Q1278210,Eastern Mennonite University,United States of America,1,Did Leymah Gbowee attend Eastern Mennonite University?,Leymah Gbowee attended Eastern Mennonite University.,796
2106,4848,5009,Q107176,Jan van Aken,Q636031,Archivschule Marburg,Germany,0,Did Jan van Aken attend Archivschule Marburg?,Jan van Aken attended Archivschule Marburg.,797
2107,4847,5008,Q107176,Jan van Aken,Q156725,University of Hamburg,Germany,1,Did Jan van Aken attend University of Hamburg?,Jan van Aken attended University of Hamburg.,797
2108,4854,5015,Q107182,Leo Dautzenberg,Q1622185,"Hochschule für Gesundheit & Sport, Technik & Kunst",Germany,0,"Did Leo Dautzenberg attend Hochschule für Gesundheit & Sport, Technik & Kunst?","Leo Dautzenberg attended Hochschule für Gesundheit & Sport, Technik & Kunst.",798
2109,4853,5014,Q107182,Leo Dautzenberg,Q54096,University of Cologne,Germany,1,Did Leo Dautzenberg attend University of Cologne?,Leo Dautzenberg attended University of Cologne.,798
2110,4859,5021,Q107273,Ulrich Goll,Q16251206,Benedict Schools,Switzerland,0,Did Ulrich Goll attend Benedict Schools?,Ulrich Goll attended Benedict Schools.,799
2111,4858,5020,Q107273,Ulrich Goll,Q36188,University of Fribourg,Switzerland,1,Did Ulrich Goll attend University of Fribourg?,Ulrich Goll attended University of Fribourg.,799
2112,4864,5027,Q107284,Katrin Lompscher,Q152171,University of Bonn,Germany,0,Did Katrin Lompscher attend University of Bonn?,Katrin Lompscher attended University of Bonn.,800
2113,4863,5026,Q107284,Katrin Lompscher,Q573975,Bauhaus-Universität Weimar,Germany,1,Did Katrin Lompscher attend Bauhaus-Universität Weimar?,Katrin Lompscher attended Bauhaus-Universität Weimar.,800
2114,4871,5034,Q113617,Andrea Kdolsky,Q1654084,Imadec Executive Education,Austria,0,Did Andrea Kdolsky attend Imadec Executive Education?,Andrea Kdolsky attended Imadec Executive Education.,801
2115,4872,5035,Q113617,Andrea Kdolsky,Q686153,Collegium Canisianum,Austria,0,Did Andrea Kdolsky attend Collegium Canisianum?,Andrea Kdolsky attended Collegium Canisianum.,801
2116,4869,5032,Q113617,Andrea Kdolsky,Q278044,Vienna University of Economics and Business,Austria,1,Did Andrea Kdolsky attend Vienna University of Economics and Business?,Andrea Kdolsky attended Vienna University of Economics and Business.,801
2117,4870,5033,Q113617,Andrea Kdolsky,Q165980,University of Vienna,Austria,1,Did Andrea Kdolsky attend University of Vienna?,Andrea Kdolsky attended University of Vienna.,801
2118,4876,5040,Q113688,Vincenz Liechtenstein,Q1624003,Seeburg Castle University,Austria,0,Did Vincenz Liechtenstein attend Seeburg Castle University?,Vincenz Liechtenstein attended Seeburg Castle University.,802
2119,4875,5039,Q113688,Vincenz Liechtenstein,Q622683,University of Graz,Austria,1,Did Vincenz Liechtenstein attend University of Graz?,Vincenz Liechtenstein attended University of Graz.,802
2120,4881,5046,Q113871,Sibyll-Anka Klotz,Q679134,University of Paderborn,Germany,0,Did Sibyll-Anka Klotz attend University of Paderborn?,Sibyll-Anka Klotz attended University of Paderborn.,803
2121,4880,5045,Q113871,Sibyll-Anka Klotz,Q152087,Humboldt University of Berlin,Germany,1,Did Sibyll-Anka Klotz attend Humboldt University of Berlin?,Sibyll-Anka Klotz attended Humboldt University of Berlin.,803
2122,4887,5052,Q113901,Christoph Meineke,Q16511227,Karl Landsteiner University of Health Sciences,Austria,0,Did Christoph Meineke attend Karl Landsteiner University of Health Sciences?,Christoph Meineke attended Karl Landsteiner University of Health Sciences.,804
2123,4886,5051,Q113901,Christoph Meineke,Q278044,Vienna University of Economics and Business,Austria,1,Did Christoph Meineke attend Vienna University of Economics and Business?,Christoph Meineke attended Vienna University of Economics and Business.,804
2124,4892,5058,Q113921,Frank Jensen,Q7985594,West Jutland University College,Denmark,0,Did Frank Jensen attend West Jutland University College?,Frank Jensen attended West Jutland University College.,805
2125,4891,5057,Q113921,Frank Jensen,Q601956,Aalborg University,Denmark,1,Did Frank Jensen attend Aalborg University?,Frank Jensen attended Aalborg University.,805
2126,4898,5065,Q113982,Axel Gedaschko,Q317156,Hertie School,Germany,0,Did Axel Gedaschko attend Hertie School?,Axel Gedaschko attended Hertie School.,806
2127,4897,5063,Q113982,Axel Gedaschko,Q156725,University of Hamburg,Germany,1,Did Axel Gedaschko attend University of Hamburg?,Axel Gedaschko attended University of Hamburg.,806
2128,4903,5070,Q113994,Doris Barnett,Q414258,Academy of Performing Arts Baden-Wuerttemberg,Germany,0,Did Doris Barnett attend Academy of Performing Arts Baden-Wuerttemberg?,Doris Barnett attended Academy of Performing Arts Baden-Wuerttemberg.,807
2129,4902,5069,Q113994,Doris Barnett,Q161982,Johannes Gutenberg University Mainz,Germany,1,Did Doris Barnett attend Johannes Gutenberg University Mainz?,Doris Barnett attended Johannes Gutenberg University Mainz.,807
2130,4909,5076,Q114169,Volkmar Schöneburg,Q18356619,Barenboim–Said Akademie,Germany,0,Did Volkmar Schöneburg attend Barenboim–Said Akademie?,Volkmar Schöneburg attended Barenboim–Said Akademie.,808
2131,4908,5075,Q114169,Volkmar Schöneburg,Q152087,Humboldt University of Berlin,Germany,1,Did Volkmar Schöneburg attend Humboldt University of Berlin?,Volkmar Schöneburg attended Humboldt University of Berlin.,808
2132,4916,5083,Q114201,Johannes Beermann,Q911561,Hannover Medical School,Germany,0,Did Johannes Beermann attend Hannover Medical School?,Johannes Beermann attended Hannover Medical School.,809
2133,4917,5084,Q114201,Johannes Beermann,Q152838,University of Göttingen,Germany,0,Did Johannes Beermann attend University of Göttingen?,Johannes Beermann attended University of Göttingen.,809
2134,4914,5081,Q114201,Johannes Beermann,Q55044,Ludwig Maximilian University of Munich,Germany,1,Did Johannes Beermann attend Ludwig Maximilian University of Munich?,Johannes Beermann attended Ludwig Maximilian University of Munich.,809
2135,4915,5082,Q114201,Johannes Beermann,Q168426,University of Münster,Germany,1,Did Johannes Beermann attend University of Münster?,Johannes Beermann attended University of Münster.,809
2136,4922,5089,Q114286,Barbara Prammer,Q2111097,UMIT Tirol - Private University for Health Sciences and Health Technology,Austria,0,Did Barbara Prammer attend UMIT Tirol - Private University for Health Sciences and Health Technology?,Barbara Prammer attended UMIT Tirol - Private University for Health Sciences and Health Technology.,810
2137,4921,5088,Q114286,Barbara Prammer,Q682739,Johannes Kepler University Linz,Austria,1,Did Barbara Prammer attend Johannes Kepler University Linz?,Barbara Prammer attended Johannes Kepler University Linz.,810
2138,4928,5095,Q114290,Karin Kadenbach,Q1420079,Bischöfliches Priesterseminar zu Trier,Germany,0,Did Karin Kadenbach attend Bischöfliches Priesterseminar zu Trier?,Karin Kadenbach attended Bischöfliches Priesterseminar zu Trier.,811
2139,4927,5094,Q114290,Karin Kadenbach,Q152087,Humboldt University of Berlin,Germany,1,Did Karin Kadenbach attend Humboldt University of Berlin?,Karin Kadenbach attended Humboldt University of Berlin.,811
2140,4935,5102,Q114322,Dana Perino,Q130965,Fordham University,United States of America,0,Did Dana Perino attend Fordham University?,Dana Perino attended Fordham University.,812
2141,4936,5103,Q114322,Dana Perino,Q5596645,University of Arkansas Grantham,United States of America,0,Did Dana Perino attend University of Arkansas Grantham?,Dana Perino attended University of Arkansas Grantham.,812
2142,4933,5100,Q114322,Dana Perino,Q941855,University of Illinois at Springfield,United States of America,1,Did Dana Perino attend University of Illinois at Springfield?,Dana Perino attended University of Illinois at Springfield.,812
2143,4934,5101,Q114322,Dana Perino,Q1111515,Colorado State University Pueblo,United States of America,1,Did Dana Perino attend Colorado State University Pueblo?,Dana Perino attended Colorado State University Pueblo.,812
2144,4941,5108,Q101658,Peter Hauk,Q658975,University of Lausanne,Switzerland,0,Did Peter Hauk attend University of Lausanne?,Peter Hauk attended University of Lausanne.,813
2145,4940,5107,Q101658,Peter Hauk,Q36188,University of Fribourg,Switzerland,1,Did Peter Hauk attend University of Fribourg?,Peter Hauk attended University of Fribourg.,813
2146,4947,5114,Q101677,Helmut Rau,Q16826177,American University in Switzerland,Switzerland,0,Did Helmut Rau attend American University in Switzerland?,Helmut Rau attended American University in Switzerland.,814
2147,4946,5113,Q101677,Helmut Rau,Q36188,University of Fribourg,Switzerland,1,Did Helmut Rau attend University of Fribourg?,Helmut Rau attended University of Fribourg.,814
2148,4953,5120,Q101679,Jutta Lieske,Q453821,Fulda University of Applied Sciences,Germany,0,Did Jutta Lieske attend Fulda University of Applied Sciences?,Jutta Lieske attended Fulda University of Applied Sciences.,815
2149,4952,5119,Q101679,Jutta Lieske,Q152087,Humboldt University of Berlin,Germany,1,Did Jutta Lieske attend Humboldt University of Berlin?,Jutta Lieske attended Humboldt University of Berlin.,815
2150,4958,5126,Q101701,Tanja Gönner,Q765928,Augustana Divinity School,Germany,0,Did Tanja Gönner attend Augustana Divinity School?,Tanja Gönner attended Augustana Divinity School.,816
2151,4957,5125,Q101701,Tanja Gönner,Q153978,University of Tübingen,Germany,1,Did Tanja Gönner attend University of Tübingen?,Tanja Gönner attended University of Tübingen.,816
2152,4964,5132,Q101703,Astrid Grotelüschen,Q895948,University of Fulda,Germany,0,Did Astrid Grotelüschen attend University of Fulda?,Astrid Grotelüschen attended University of Fulda.,817
2153,4963,5131,Q101703,Astrid Grotelüschen,Q152171,University of Bonn,Germany,1,Did Astrid Grotelüschen attend University of Bonn?,Astrid Grotelüschen attended University of Bonn.,817
2154,4970,5138,Q101707,Juliane Rumpf,Q707272,University of Bamberg,Germany,0,Did Juliane Rumpf attend University of Bamberg?,Juliane Rumpf attended University of Bamberg.,818
2155,4969,5137,Q101707,Juliane Rumpf,Q156737,University of Kiel,Germany,1,Did Juliane Rumpf attend University of Kiel?,Juliane Rumpf attended University of Kiel.,818
2156,4975,5144,Q101714,Anita Tack,Q30263706,Leibniz University of Applied Sciences,Germany,0,Did Anita Tack attend Leibniz University of Applied Sciences?,Anita Tack attended Leibniz University of Applied Sciences.,819
2157,4974,5143,Q101714,Anita Tack,Q573975,Bauhaus-Universität Weimar,Germany,1,Did Anita Tack attend Bauhaus-Universität Weimar?,Anita Tack attended Bauhaus-Universität Weimar.,819
2158,4982,5151,Q155979,Alexei Navalny,Q7838935,Trevecca Nazarene University,United States of America,0,Did Alexei Navalny attend Trevecca Nazarene University?,Alexei Navalny attended Trevecca Nazarene University.,820
2159,4983,5152,Q155979,Alexei Navalny,Q5546575,George Wythe University,United States of America,0,Did Alexei Navalny attend George Wythe University?,Alexei Navalny attended George Wythe University.,820
2160,4980,5149,Q155979,Alexei Navalny,Q49112,Yale University,United States of America,1,Did Alexei Navalny attend Yale University?,Alexei Navalny attended Yale University.,820
2161,4981,5150,Q155979,Alexei Navalny,Q1416632,Finance University under the Government of the Russian Federation,Russia,1,Did Alexei Navalny attend Finance University under the Government of the Russian Federation?,Alexei Navalny attended Finance University under the Government of the Russian Federation.,820
2162,4989,5158,Q155985,Rick Santorum,Q7118136,PALM Center,United States of America,0,Did Rick Santorum attend PALM Center?,Rick Santorum attended PALM Center.,821
2163,4990,5159,Q155985,Rick Santorum,Q16982604,"University of Maryland Graduate School, Baltimore",United States of America,0,"Did Rick Santorum attend University of Maryland Graduate School, Baltimore?","Rick Santorum attended University of Maryland Graduate School, Baltimore.",821
2164,4987,5156,Q155985,Rick Santorum,Q739627,Pennsylvania State University,United States of America,1,Did Rick Santorum attend Pennsylvania State University?,Rick Santorum attended Pennsylvania State University.,821
2165,4988,5157,Q155985,Rick Santorum,Q235034,University of Pittsburgh,United States of America,1,Did Rick Santorum attend University of Pittsburgh?,Rick Santorum attended University of Pittsburgh.,821
